cefr_folder,title,cefr_age_group,text,flesch_kincaid_score,smog_score,fk_estimated_uk_age_num,reading_band,lexicon_count,sentence_count,syllables_per_word,polysyllable_count,monosyllable_count,flesch_reading_ease,coleman_liau_index,automated_readability_index,dale_chall_readability_score,difficult_words,linsear_write_formula,gunning_fog,text_standard,spache_readability,reading_time
B2,burning_man,12-14,"1. On the 21st June 1986 – the date of the summer solstice – Larry Harvey and Jerry
James invited a few friends to Baker Beach in San Francisco to celebrate the longest
day of the year. They marked the event by setting fire to a nine foot wooden model
of a man and a dog. As they watched the flames consume the crudely made figures,
none of them could have known how their small gathering would grow over the next
two decades and develop into an annual seven day experience that has become
known simply as Burning Man. In 2011, so many people wanted to be part of it that
the number of participants had to be limited to 50,000.
2. Even the organisers of the Burning Man project find it difficult to describe the
experience. ‘Trying to explain what Burning Man is to someone who has never been
to the event,’ says their official website, ‘is a bit like trying to explain what a particular
colour looks like to someone who is blind.’ Part celebration, part act of rebellion,
part community theatre, the week long event – now held in the Black Rock Desert
of Nevada – attracts tens of thousands of people. They still come to watch the ritual
destruction of a wooden figure (now more than forty feet high), but most of all they
come to take part in a series of spontaneous ‘happenings’ and to create a temporary
community of like-minded people.
3. Larry Harvey, one of the founding members, is now executive director and has
become the project’s official spokesperson. Famous for his grey cowboy hat, which
he wears in memory of his father, he has become a familiar figure in the media,
featuring on television news reports and in newspaper and magazine articles that
appear as regularly as the Burning Man festival itself. The success and the scale of
the Burning Man owe a great deal to Larry Harvey’s imagination and sense of vision.
4. Burning Man is often called a phenomenon of the ‘Internet Generation’ and,
like social networking sites such as Facebook and Twitter, the festival encourages
the notions of community participation and self-expression. The event is governed
by ten principles which emphasise the key beliefs of self-reliance and communal
responsibility. People are encouraged to take part in the events and - by working with
and helping each other - to discover something about themselves.
5. Although the event takes place in a harsh desert environment, all participants –
called ‘burners’ – are expected to be able to fend for themselves over the seven day
period. The organisers do not provide meals or accommodation and there are no
conventional shops to buy food at or hotels to sleep in. In fact, Burning Man has its
own distinct economy based on the concept of gift-giving, and the use of money is
forbidden.
6. Burners are encouraged to express themselves artistically through painting,
music, dance, performance and other forms of creativity. Each year Larry Harvey
announces a theme for the event to provide them with inspiration – in the year 2006,
for example, it was ‘Hope and Fear’. The theme influences almost everything about
the event – from the clothes the people wear to the vehicles they travel around in.
In keeping with the original idea many of the art exhibits and events revolve around
fire, and specially constructed platforms are erected to ensure that all acts of burning
are done safely.
7. For the duration of the event the burners make their home in a self-built community
called Black Rock City, which regular attendees abbreviate to the letters BRC. The
city is always arranged in a distinctive semi-circular pattern, but its street names differ
from year to year in keeping with the changing theme. Just as it seems to appear
miraculously in the desert, the city disappears with equal suddenness. Following the
principle of ‘Leave No Trace’, the participants dismantle the temporary structures
that they built for shelter and take them away together with all their litter as they
depart, leaving the desert in the same condition that they found it. Once Burning Man
is over for the year, it is as if it never took place at all.",13.470738880918224,14.332717204346928,18,17-18,697,26,1.57532281205165,100,443,46.35288240812272,10.348350071736007,14.444609944510937,10.063363834013906,147,14.25,16.060236177022404,13th and 14th grade,6.876847312658647,49.54937
B2,celebrating_a_win,12-14,"The Mexican national soccer team had just won a match against Croatia in the World Cup. This meant that Mexico advanced to the next round. Mexican soccer fans worldwide are known for loyalty to their team. After this win, however, some wonder if they took their loyalty too far.
 
In Huntington Park, California, fans took to the street after the win. The afternoon crowd grew to almost 200 people. The fans waved flags, yelled, honked their cars, and jumped around the streets. The crowd was so big that they blocked traffic. This caused traffic jams in the area. While most of these fans were just overzealous, a handful were intoxicated. Instead of just celebrating, they began throwing bottles. Some of the fans even began rocking cars parked on the streets. Police were called to the scene. Not only did the local police department send in patrol cars, two police helicopters flew overhead and some police on horseback began to try to disperse the crowd. Someone threw a bottle at a police horse. Police urged shop owners to close their businesses. The police arrested five people. Thankfully no one was hurt.
When Mexico played again the following week, police patrolled the streets in advance. This time they were going to be prepared if Mexico won again. Mexico was playing against the Netherlands. The Dutch team won 2-1. Mexican fans in Huntington Park still took to the streets despite the loss. This time the police were waiting in riot gear. The fans waved flags, chanted, honked horns, rocked cars and even lit firecrackers but no one threw bottles. The police didn't arrest anyone. They did have to close off three blocks to traffic, though. The police were probably secretly glad that Mexico didn't win. In four years, when the next World Cup happens, they'll worry about it again.",5.608178949740818,9.223106411051027,11,8-12,306,29,1.4477124183006536,33,209,73.64852941176471,8.68888888888889,6.780175794455712,8.855584471489745,41,5.888888888888889,7.880820374126663,8th and 9th grade,3.8163355871084064,21.8881
B2,cnn_506,12-14,"Fernando Torreshighly-anticipated switch to English champions Chelsea was completed just before Monday transfer window closed in a deal that his former team Liverpool said had broken the British record.
Chelsea's website reported that the Spain striker had signed a five-and-a-half-year contract, but did not disclose the fee -- which British media speculated would be about # 50 million -LRB- $80 million -RRB-.
However, it was still well short of the world-record $130 million that Spain's Real Madrid paid English club Manchester United for Cristiano Ronaldo in 2009.
In another deal confirmed late on Monday, Benfica said that Brazil defender David Luiz had joined Chelsea in a deal worth $34 million that saw Serbian midfielder Nemanja Matic sign for the Portuguese club.
 I am very happy with my transfer to Chelsea and I am looking forward very much to helping my new team-mates this season and for many years to come, 2010 World Cup winner Torres told the London side's website.
 Having played against Chelsea many times since coming to England, and in some very big games I will never forget, I know there are many great players here and I will work hard to win a place in the team. I hope I can score some important goals for the supporters to enjoy this season. 
The 26-year-old scored 65 goals in 102 Premier League appearances for Liverpool after joining from Atletico Madrid in 2007 in a # 20 million deal, netting 81 in 142 games in all competitions.
Torresmove followed the news that Liverpool had agreed a club-record fee for Newcastle's England striker Andy Carroll, who handed in a transfer request in the afternoon after the 18-time English champions made an improved bid.
Just before the 2300 GMT deadline, Liverpool confirmed that the 22-year-old had signed a contract until 2016. The fee was not disclosed but it reportedly surpassed the previous British record of # 33 million -LRB- $53 million -RRB- that Manchester City paid for Brazilian Robinho in 2008.
Will deadline-day spending buck the trend ?
Chelsea's billionaire owner Roman Abramovich has been relatively quiet in transfer market for the past two seasons, but has this time backed coach Carlo Ancelotti with two marquee signings as his club languish fourth in the table -- 10 points behind leaders Manchester United.
The London team also announced on Monday that the Chelsea FC plc made a loss of # 70.9 million -LRB- $113 million -RRB- for the year ended June 30, 2010.
 The reduction in operating losses and increased sales in 2009-10 shows that we are moving in the right direction especially when viewed against the difficult macroeconomic environment, chief executive Ron Gourlay told Chelsea's website.
 The club is in a strong position to meet the challenges of UEFA financial fair playinitiatives which will be relevant to the financial statements to be released in early 2013. 
Latest transfer rumors on Twitter
Carroll joined Uruguay World Cup striker Luis Suarez at Liverpool, with the 24-year-old completing his $36 million transfer from Dutch club Ajax earlier on Monday to become Kenny Dalglish's first major signing in his second stint as manager.
The 24-year-old has scored 111 goals in 159 games for the Amsterdam side.
Another high-profile striker on the move Monday was Tottenham's Robbie Keane, who has agreed a loan switch to London rivals West Ham until the end of this season.
The move is likely to become permanent should the Hammers, currently bottom of the EPL, avoid relegation to the second flight.
Blog: Who will be the best signing of the transfer window ?
Manager Avram Grant said after the 3-2 FA Cup win Nottingham Forest that he hoped the Republic of Ireland international would provide the spark to get the club away from the drop zone.
 He is not just a good player, he is a good character that we need in the next 14 games, the Israeli told the UK Press Association.
Tottenham, who face AC Milan in the last 16 of the Champions League next month, were linked with a bid for Atletico Madrid's Sergio Aguero.
But the Argentina striker has signed a new two-and-a-half-year contract extension with the Spanish side until 2014 and told the La Liga outfit's official website: I 'm staying here because I want to. 
Spurs manager Harry Redknapp would not confirm his interest in Aguero or other reported targets in Spain as he arrived for Monday's training session, but told Sky Sports that former England defender Jonathan Woodgate would not be leaving on loan.
Woodgate, who has returned to fitness after long-term injury, is needed as defensive cover after captain Michael Dawson was banned for three matches after being sent off in the 4-0 FA Cup defeat to Fulham, while French fellow center-back Younes Kaboul needs an operation, said Redknapp.
United States international midfielder Michael Bradley has joined English club Aston Villa from German side Borussia Monchengladbach on loan until the end of this season.
Villa boss Gerard Houllier told reporters: We 've got to prepare for the future and Michael is 23 and a very hard-working midfielder who can score goals. 
Villa allowed Irish midfielder Stephen Ireland to join Newcastle on loan for the rest of this season, almost six months after he arrived from Manchester City.
Houllier also said that the club had received no bids for England winger Ashley Young.
Turkey international striker Tuncay Sanli has moved from English Premier League side Stoke to Wolfsburg in a $7 million deal, the German club announced on their official website.
The Bundesliga side also announced the arrival of attacking midfielders Koo Ja-Cheoul of South Korea and Venezuelan Yohandry Orozco, plus Bayer Leverkusen's Germany international striker Patrick Helmes and Czech midfielder Jan Polak.
The 21-year-old Koo -- who scored five goals in six matches at the recent Asian Cup -- signed a three-and-a-half-year deal from Korean side Jeju United, while 19-year-old Orozco signed from Venezuela's Zulia FC until 2015.
Stoke also allowed former Chelsea and Barcelona striker Eidur Gudjohnsen to join English rivals Fulham on loan, with the Iceland international having failed to win a regular place since his pre-season move from Monaco.
German rivals Schalke signed Iran international midfielder Ali Karimi, who worked with coach Felix Magath when they were both at Bayern Munich, plus clubless Greece striker Angelos Charisteas -- who scored the winning goal in the final of Euro 2004.
Serie A leaders AC Milan confirmed on their website the signing of 34-year-old Italy defender Nicola Legrottaglie from league rivals Juventus, on a contract until June this year.
Italian champions Inter Milan have signed Japan leftback Yuto Nagamoto on loan from Cesena on loan for the rest of this season, with 20-year-old Italy international defender Davide Santon moving in the opposite direction.
The 24-year-old Nagamoto set up the only goal of the Asian Cup final against Australia on Saturday which sealed a record fourth title for the Blue Samurai.
Inter coach Leonardo has allowed Colombian defender Nelson Rivas to join Ukrainian side Dnipro Dnipropetrovsk on loan, with a view to a permanent deal.
Brazil-born Italy international striker Amauri has returned to Parma on loan from Italian rivals Juventus, who have replaced him with Cagliari's Alessandro Matri.
English club Birmingham City signed Nigeria international Obafemi Martins in a six-month loan deal from Russian side Rubin Kazan, after the former Newcastle striker was granted a work permit.
Portugal international striker Liedson has returned to the country of his birth after joining Brazilian club Corinthians from Sporting Lisbon in a $2.9 million deal.
The 32-year-old qualified for Portuguese nationality in 2009 and played for his adopted nation at last year's World Cup finals in South Africa.
Ecuador midfielder Jefferson Montero has swapped Spanish clubs after joining struggling Levante from Champions League hopefuls Villarreal on loan.
Dutch club Feyenoord have signed Denmark international striker Soren Larsen from French side Toulouse on loan for the rest of this season, along with Arsenal's new 18-year-old Japanese forward Ryo Miyaichi and Borussia Monchengladbach midfielder Marcel Meeuwis.",14.024672076689445,14.283593685282176,19,>18,1317,48,1.6006074411541382,182,767,43.57454797835993,12.61002277904328,16.71832831325301,11.987202581624905,287,16.5,16.047133637053914,15th and 16th grade,7.430694333712983,101.18472
B2,doctor,12-14,"Doctor Klein: Good morning, Cecilia, how are you feeling today?
Cecilia: I do not feel very well, Doctor Klein. I hope that you can treat my illness.
Doctor Klein: I’m sorry that you feel very sick. Tell me some of your symptoms so that I can give you a proper diagnosis.
Cecilia: I have not felt well since yesterday afternoon. The symptoms began with a headache and a gradual sore throat. I drank tea with lemon and honey, and I went to bed early. However, I am extremely exhausted, and I don’t feel any better today.
Doctor Klein: I have seen these symptoms recently in some of my other patients. I’ll check your temperature and examine your throat in order to give you a proper diagnosis.
Cecilia: Thank you, Doctor.
Doctor Klein: Open up and say “Ahhhhhh...”
Cecilia: “Ahhhhhh...”
Doctor Klein: Oh, my! I can already see that your throat is very red. Your temperature of 100 degrees indicates that you are running a mild fever. I am afraid that you might have the flu.
Cecilia: What is the best way to cure my symptoms?
Doctor Klein: You will need plenty of rest, and you should drink fluids frequently in order to stay hydrated. You’ve also just started to show symptoms, so I can prescribe you a medication that can reduce fever and shorten the duration of your illness.
Cecilia: Should I stay home from work as well?
Doctor Klein: Yes, you should remain in bed until the fever breaks. You should also wait until 24 hours after the fever has broken before you return to work. You do not want to risk getting your coworkers sick as well.
Cecilia: I suppose I will just take it easy and relax for a couple of days. Thank you, doctor, for all of your help!
Doctor Klein: No problem! Try your best to rest for a couple of days. I hope you feel better soon!",5.558746663819793,8.841846274778883,11,8-12,323,29,1.4241486068111455,29,222,75.0470278637771,6.089164086687305,5.093361802071101,7.366495558876909,30,5.0,7.5511476459912465,4th and 5th grade,3.6342160777196537,21.10953
B2,instant_messages,12-14,"You there, Beatriz?
Hang on, Andrew.
OK. What's up?
It's Caroline's birthday tomorrow.
Oh yeah, that's right!
You thought about what to get her?           
You mean a present? Weren't you buying one from both of us?
I'm sorry! It totally slipped my mind!           
surprise
And I'm working 'til late.
So …
Could you pick up a gift today?
I guess. What sort of thing were you thinking of?
Dunno. Got any ideas?
One sec. Phone.
OK, I'm back.
Just had an idea for a gift.
Go on.
New headphones?
Nah. Jeremy said he was getting her headphones.
OK. What then?
Have you seen those gift certificates for a spa? Maybe one of those?
She'd love that!
I'll pick it up today then.
Thanks a million. Appreciate it.
No worries. See you tomorrow then?
Yep.
What time was it again? 4?
4.30. I can pick you up at your house if you like.
yesyesyesyes
CU then.
Bye for now.",2.0413656050955424,6.556747764867329,7,6-7,157,25,1.286624203821656,9,123,91.61239235668792,2.2802547770700627,1.8616455696202507,7.166331949044586,16,2.7333333333333334,4.040662420382166,1st and 2nd grade,2.765244331210191,9.93044
B2,leaving_for_work,12-14,"At precisely 6 a.m., the sound of the alarm clock pierces the air. Sandy drags herself out of bed and begins her morning routine with a quick shower. After her shower, she prepares a simple breakfast. Grabbing a clean bowl from the dishwasher, she empties into it a packet of instant oatmeal. She pours in a cup of milk, stirs and heats the mixture in the microwave. While waiting for her oatmeal to cook, she dresses for the day, mindful of the weather.
 
Fully dressed now, she removes her oatmeal from the microwave, which has now cooled just enough to suit her taste. It is her favorite flavor, apple cinnamon. As she savors each bite, she is reminded of her mother, who always made sure Sandy ate a warm breakfast before leaving the house in the morning.
Checking the time on her phone, she hurriedly swallows the last few mouthful of oatmeal before heading out. As she steps into the street, a gust of wind blows back her hair. She covers her head with the hood of her coat, tightens the scarf around her neck, and braces for her walk to the train station.
After settling into her seat on the train, memories of her mother stir again. She takes out her phone and texts: ""Hey mom, thanks for the scarf you knit me. It came in real handy this morning. Love always.""",5.788945815450646,7.645422480735848,11,8-12,233,16,1.330472103004292,10,166,79.49612258583693,6.985407725321885,6.773353004291845,7.340602575107296,29,5.75,7.370064377682404,6th and 7th grade,3.999608637339055,15.20415
B2,millennials_in_the_workplace,12-14,"Millennials in the workplace
Background
Millennials (those born between the early 1980s and the early 1990s) make up a huge part of our workforce but they seem to lack loyalty to the companies and the leaders they work for. Multinational companies are noticing larger turnover rates of millennials as employee retention rates fall. This report looks at the findings of two large-scale surveys on the mindset of the millennial generation and explores how organisations can strive to address these needs, increase employee engagement and encourage retention.  
Research
In a global survey conducted by PricewaterhouseCoopers (PwC), more than 40,000 millennial (born between 1983 and 1993) and non-millennial responses were collected on the topics of workplace culture, communication and working styles, pay structure, career development, work–life balance, etc.
In a separate global survey conducted by Deloitte, more than 10,000 millennials participated in a study about their perceptions of the threats and opportunities in the complex world of work.
Key findings
Millennials are as committed to their work as their more senior colleagues.
Millennials value interesting work and a good work–life balance. They do not believe that excessive work demands are worth sacrifices in their personal lives.
Millennials want flexibility in their working hours and are willing to give up pay increases and promotions for a flexible working schedule. They believe that success should be measured by productivity and not by the number of hours they are seen in an office.
Millennials want to feel supported and appreciated by their company and their superiors.
Millennials want more opportunities to develop their skills. These include technological skills, teamwork and interpersonal skills.
Millennials believe that businesses and business leaders should contribute to the improvement of society and they are more likely to be loyal to a company with strong ethics.
Recommendations
Organisations and managers wanting to retain millennials should consider:
monitoring their workload and satisfaction levels with their work–life balance
creating a flexible work culture where employees have more control over their working hours and their work location
providing meaningful work and interesting opportunities
offering help and support in continuing professional development
changing the organisation's goals from being mainly about profit-making to motives that address social concerns and solve wider societal problems.",15.815760217983655,16.647925096878797,21,>18,367,15,1.8528610354223432,84,200,25.249289736603117,16.17820163487738,18.267638510445053,11.733970372388738,106,17.75,18.397020890099903,17th and 18th grade,7.546020708446866,31.4366
B2,paintballing_in_the_streets,12-14,"Scott received a paintball gun and some paintballs from his mom for his 16th birthday. When his mom gave him the present, she told him that she would take him to a paintball range with some of his friends. The range was in an open field and the company that owned the range provided safety equipment like padding and facemasks. Getting hit by a paintball hurt and could cause serious injury. The paintball range was 20 miles away, and Scott had to wait till the weekend to try out his new equipment. He didn't want to wait that long. He wanted to play with his new toy now.
 
When his mom was taking a nap, he texted a friend who lived down the block to meet him in front of his house. ""I want to show you what I got for my birthday,"" Scott told his friend. He loaded up the paintball gun with the colored balls filled with brightly colored paint. He started shooting it at the trashcans that were on the curb. Just then a police patrol car was driving down the street. Scott missed the trashcans and ended up shooting a paintball right at the police car. The police thought they were under attack. Scott knew he had done something wrong and ran inside the house with his friend. Soon a police helicopter was flying overhead, and Scott could hear police sirens approaching his house.
The sounds of the helicopter and the sirens woke up Scott's mother. She looked out her window and saw a spotlight right on her house, and three police cars arrived. ""What is going on?"" she wondered aloud. She went to the living room and turned on the local news to see if there was any information about what was happening in her neighborhood.",5.210631229235883,7.62386473244151,10,8-12,301,21,1.2857142857142858,13,231,83.51523809523812,7.030564784053158,6.470055370985605,7.862150941306756,28,8.333333333333334,7.062236987818384,7th and 8th grade,3.9457142857142857,19.46425
B2,painting_a_mural,12-14,"Anna woke up late one morning. She was supposed to meet up with a group of friends that morning at 8 o'clock. She woke up at 8:15 instead. Anna rushed to get ready. She quickly showered, put on her clothes. Then, she grabbed her tool box and headed out on her bike.
 
Anna and her friends were asked to paint two murals for the city's library. One of the murals was to be located on the outside, and the other on the inside. The owner of the library was the one who requested these murals. The reason was because he was a fan of Anna's art, and was planning to remodel the library.
Both murals were going to be painted with a similar theme. They were both going to be paintings aimed to inspire people to read. Anna already had her ideas for both murals planned out. It was going to be colorful. Her friends were going be there to help paint the large areas of the mural.
Once Anna arrived, she noticed her friends waiting outside the library. Anna apologized for being late. She pulled out her ideas to show to her friends. Her friends were impressed and excited to begin painting. They first started by outlining the images of the ideas onto both walls. Next, they mixed their colors and began to paint. Painting the mural was a lot faster to do when you have the help of your friends. They finished both murals within two days.
The new murals attracted the attention of local visitors to the library. The owner of the library was impressed and happy with the new look of his library. He awarded Anna and her friends with recognition and paid them for their labor. Anna was pleased.",5.152585034013608,8.735056554316923,10,8-12,294,27,1.3979591836734695,26,205,77.51543083900228,6.18095238095238,4.664750566893424,8.31206507936508,37,4.4,6.5324263038548755,4th and 5th grade,3.953925170068027,18.93541
B2,the_sharing_economy,12-14,"If we look around us at the things we have purchased at some point in our lives, we would no doubt notice that not everything we own is being put to good use: the thick woollen coat which we thought looked trendy despite the fact that we live in a tropical country, the smartphone that got put away when we bought ourselves the newest model, the car that only gets used at the weekends, or even the guest room in our house that somehow got turned into a storeroom.
Those underutilised items may seem useless to some, but could be an asset to others. With the advent of the internet, online communities have figured out a way to generate profit from the sharing of those underused assets. Using websites and social media groups that facilitate the buying and selling of second-hand goods, it is now easier than ever for peer-to-peer sharing activities to take place. And this is known as the sharing economy.
These democratised online platforms are providing a chance for people to make a quick buck or two. To give an example, busy parents previously might not have bothered with setting up a stall at the local market or car boot sale to sell their children's old equipment, but with online marketplaces, parents are now able to sell on those hardly worn baby clothes that their children have outgrown and the expensive pushchairs and baby equipment they have invested in, so as to put some cash back into their pockets.
Businesses have also caught on to the profitability of the sharing economy and are seeking to gain from making use of those underutilised resources. A business model that has rapidly risen in popularity sees companies providing an online platform that puts customers in contact with those who can provide a particular product or service. Companies like Airbnb act as a middleman for people to cash in on their unused rooms and houses and let them out as lucrative accommodation. Another example is Uber, which encourages people to use their own personal cars as taxis to make some extra cash in their free time.
This move towards a sharing economy is not without criticisms. Unlike businesses, unregulated individuals do not have to follow certain regulations and this can lead to poorer and inconsistent quality of goods and services and a higher risk of fraud. Nevertheless, in the consumerist society we live in today, the increased opportunities to sell on our unwanted and underused goods can lead to a lesser impact on our environment.",14.645013477088952,14.656154480655498,20,>18,424,14,1.5613207547169812,57,273,44.00726415094343,10.663207547169812,16.37417789757412,9.86822331536388,95,27.0,17.114285714285714,14th and 15th grade,7.38098382749326,29.967599999999997
C1,an_email_request,14-16,"Dear Ms Leitman,
I am writing to request your help following a change in my circumstances.
As you know, I am enrolled on the Basic Spanish course at your college, which starts in September. However, due to unforeseen family events, I have had to leave the country for a while to assist my parents in Hong Kong.
At present it is not clear when I will be able to return and unfortunately I will not be able to start the course as planned.
I would like to request a refund for the course fees already paid. I apologise for the short notice and for any inconvenience caused. In the event that a refund is not possible, I would be grateful if you could postpone my enrolment until my return.
Thank you in advance for your help and I hope to be able to update you on the situation soon.
Yours sincerely,
Honor Singh",7.698823529411765,10.25414643259724,13,13-14,153,9,1.4052287581699343,14,110,70.69764705882356,6.79607843137255,7.295294117647057,7.678981045751634,21,8.833333333333334,8.891503267973857,6th and 7th grade,4.5288104575163395,9.65133
C1,an_email_to_a_friend,14-16,"Hi Rebecca,
How ARE you?! It's been ages!! I thought I'd drop you a line seeing as I'm stuck in the airport with nothing to do but make use of the free Wi-Fi.
Not that writing to you isn't top of my list of things to do, of course ;) but I've been totally snowed under at work, plus all the family stuff that's been going on ... Anyway, I'm just about to go on a much-needed holiday so I really can't complain!
Anyhoo … what have you been up to? I saw Carol a couple of months ago – don't know if you heard what happened with her job but it made me feel grateful I only slightly hate mine – and she was saying your book is going to be published?! GREAT news!!! Send me a link and I'll definitely buy it and leave a five-star review :)
As for me, same old, same old re: job. Maggie and I broke up a while ago, as you know, but we're getting on much better now and it's working out far better for the kids. No-one new on the horizon but I'm off to Canada travelling for a month (if this plane ever leaves!) so who knows?!
Actually, I'll be flying over your house in a few hours. I'll wave! Let's make a plan to see each other when I get back, OK?
Hope life's treating you well!
Lots of love,
Sarah",5.508708860759494,8.021203637495837,11,8-12,237,15,1.261603375527426,11,188,84.06635443037976,4.033755274261601,4.94172839506173,7.218407848101266,25,7.0,7.670210970464137,6th and 7th grade,3.9739729957805903,13.99957
C1,cnn_37,14-16,"Sen. Tim Kaine said Wednesday there's no legal authority for the current U.S. mission against ISIS in Iraq and Syria.
 We have been engaged in a war -- that is not about imminent defense of the United States -- without legal authority, the Virginia Democrat said at the Wilson Center on Wednesday, ahead of a panel discussion on the legal authority for military intervention, moderated by CNN's Jim Sciutto.
The mission is not covered by either the wording or intent of the 2001 and 2002 authorizations for use of military force as the White House argues, Kaine said, adding that such an argument is ridiculous and inconsistent with President Barack Obama's previously stated interpretation of the AUMF.
Kaine, a member of the Senate Foreign Relations Committee, has proposed a new, limited authorization, specifically targeted to the current mission against ISIS. We should deal with it right away, he said, stressing that it could be accomplished in the lame-duck session in Congress.
Rand Paul on ISIS response: This war is now illegal '
He's also calling for changes to the War Powers Resolution that will result in a better process for war authorization.
In a statement last week, Kaine said he was encouraged by Obama's recent willingness to work with Congress on a new authorization, but also troubled by suggestions today that Congress should wait until the new Congressional session in 2015 to take this vote. 
 We have already asked too many U.S. service members to risk their lives without a political consensus behind this mission, he added.
What to expect from the lame duck Congress
The current AUMF was passed in 2001, just days after the 9/11 attacks. Though the language of the authorization only covers military action against those who planned, authorized, committed, or aided the terrorist attacks that occurred on September 11, 2001, or harbored such organizations or persons, in recent years it has been used to cover action against any group or individual the administration considers associated with al Qaeda.
A second authorization for use of military force against Iraq was passed in 2002, permitting the president to defend the national security of the United States against the continuing threat posed by Iraq and enforce all relevant United Nations Security Council resolutions regarding Iraq.",15.948716577540107,16.001076179640435,21,>18,374,13,1.713903743315508,64,213,32.63797408473883,12.512299465240645,17.229230769230774,11.6074378033731,93,16.5,17.817852735499795,15th and 16th grade,7.700809132044425,28.54267
C1,cnn_614,14-16,"This week's Bank of the West Classic in Stanford, California, reaches a notable milestone as the tournament celebrates its 40th year -- the oldest WTA Tour event on the circuit.
The tournament has been hosted in the grounds of Stanford University for the past 14 years, after various different venues in the North California area, and its roll-call of former winners reads like a who's - who of women's tennis.
Martina Navratilova holds the record for most singles titles, with five between 1979 and 1993.
Reigning U.S. Open champion Kim Clijsters has four wins, with American legends Chris Evert and Lindsay Davenport and Billie Jean King with three victories each.
And, in recognition of reaching the landmark, tournament organizers have arranged a special presentation before the semifinals on Saturday July 31.
Four former champions, each representing a different decade, will be paraded; inuaugural champion King -LRB- 1970s -RRB-, two-time champion Andrea Jaeger -LRB- 1980s -RRB-, Davenport -LRB- 1990s -RRB- and defending champion Marion Bartoli -LRB- 2000s -RRB-.
It was fitting that King won the initial tournament, as she had fought so hard for the introduction of the WTA Tour.
And, the 1971 tournament at the San Francisco Civic Auditorium, in which King beat Rosie Casals in the final of an event then known as the British Motor Cars Invitational, was to become the first of 24 events that year that formed the first-ever WTA Tour calendar.
The tournament became the Virginia Slims of California in 1974 and its venue moved around the San Francisco area before settling at the Oakland Coliseum between 1979 and 1996.
The tournament has continued to grow and grow since moving to Standford, with Stanford Director of Tennis Dick Gould telling the local Mercury News website: It's been a great marriage and just about every great player from the last 14 years has played here.
 It's been a really great thing for not only Stanford, but for the Northern California community in general. 
Australian Samantha Stosur is the top seed for the 2010 version, although injury means that the Williams sisters -- who both hail from the area -- will not be in action.",15.048333333333336,16.11434528070225,20,>18,354,12,1.6214689265536724,62,219,39.716228813559326,11.754237288135592,17.119972067039107,11.924191525423728,85,16.25,17.56271186440678,15th and 16th grade,7.50075988700565,26.57421
